Keuwl Accelerometer Data File
2021-04-09 15-36-29

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
190.9012909,0.564023,-3.743445,1.350096,-0.071760,-23.884718,-57.009277
190.9215851,0.547263,-3.769782,1.362066,-0.060740,-24.024832,-59.961021
190.9418945,0.535291,-3.753022,1.381221,-0.041846,-24.066444,-56.991898
190.9622345,0.552051,-3.767388,1.364461,-0.058145,-23.995033,-59.811108
190.9825897,0.554446,-3.743445,1.378827,-0.043417,-23.943714,-56.565323
191.0029907,0.556840,-3.745839,1.369249,-0.052928,-23.932920,-57.005180
191.0233459,0.544868,-3.750628,1.354884,-0.067788,-24.003922,-57.110855
191.0437469,0.552051,-3.774571,1.378827,-0.043863,-24.009308,-60.842491
191.0641479,0.535291,-3.760205,1.362066,-0.061071,-24.075174,-58.040653
191.0845337,0.566417,-3.760205,1.369249,-0.052734,-23.905146,-59.384945
191.1049347,0.552051,-3.736262,1.345306,-0.076904,-23.934973,-55.468220
191.1252899,0.566417,-3.753022,1.364461,-0.057434,-23.892012,-58.406162
191.1456451,0.532897,-3.750628,1.364461,-0.058651,-24.071533,-56.525169
191.1660156,0.568811,-3.750628,1.354884,-0.066880,-23.872364,-58.184040
191.1864166,0.542474,-3.753022,1.395587,-0.027232,-24.030449,-57.337772
191.2068176,0.540080,-3.753022,1.390798,-0.032104,-24.042351,-57.223866
191.2272339,0.556840,-3.748234,1.359673,-0.062528,-23.935143,-57.333416
191.2476501,0.544868,-3.755416,1.374038,-0.048707,-24.016834,-57.791130
191.2680511,0.556840,-3.750628,1.371644,-0.050595,-23.942169,-57.662903
191.2884216,0.559234,-3.767388,1.371644,-0.050696,-23.956888,-60.097305
191.3087921,0.532897,-3.750628,1.359673,-0.063436,-24.070440,-56.525169
191.3291016,0.552051,-3.760205,1.357278,-0.065244,-23.981810,-58.790154
191.3493958,0.549657,-3.767388,1.364461,-0.058234,-24.008425,-59.713417
191.3697052,0.552051,-3.762599,1.381221,-0.041346,-23.991171,-59.129280
191.3900299,0.552051,-3.762599,1.378827,-0.043737,-23.990559,-59.129280
191.4103851,0.566417,-3.743445,1.340518,-0.081237,-23.869370,-57.117172
191.4307098,0.535291,-3.769782,1.364461,-0.058783,-24.091820,-59.458092
191.4510498,0.573600,-3.767388,1.369249,-0.052531,-23.876364,-60.640453
191.4713745,0.535291,-3.762599,1.366856,-0.056313,-24.080465,-58.393005
191.4916687,0.564023,-3.757811,1.359673,-0.062368,-23.912249,-58.959568
191.5119629,0.549657,-3.755416,1.374038,-0.048530,-23.990471,-58.008690
191.5323029,0.537686,-3.762599,1.376432,-0.046657,-24.069260,-58.502056
191.5525970,0.549657,-3.748234,1.364461,-0.058012,-23.975445,-57.000927
191.5728760,0.552051,-3.772177,1.366856,-0.055801,-24.002953,-60.497570
191.5931854,0.552051,-3.762599,1.383615,-0.038953,-23.991697,-59.129280
191.6134491,0.537686,-3.755416,1.374038,-0.048967,-24.056215,-57.454895
191.6336975,0.559234,-3.750628,1.371644,-0.050504,-23.928907,-57.769524
191.6539612,0.547263,-3.772177,1.364461,-0.058372,-24.029110,-60.308678
191.6742706,0.540080,-3.750628,1.347701,-0.075141,-24.028574,-56.880783
191.6945496,0.544868,-3.762599,1.381221,-0.041611,-24.030716,-58.821342
191.7148438,0.568811,-3.755416,1.374038,-0.047801,-23.885138,-58.829868
191.7351837,0.544868,-3.757811,1.347701,-0.075052,-24.015240,-58.133247
191.7555084,0.540080,-3.757811,1.359673,-0.063264,-24.044147,-57.914143
191.7758636,0.564023,-3.760205,1.374038,-0.048042,-23.919458,-59.288666
191.7961884,0.559234,-3.753022,1.366856,-0.055318,-23.932066,-58.098541
191.8165283,0.559234,-3.764994,1.369249,-0.053063,-23.952574,-59.761322
191.8368225,0.564023,-3.757811,1.364461,-0.057584,-23.913349,-58.959568
191.8571167,0.566417,-3.764994,1.369249,-0.052787,-23.912672,-60.042969
191.8774109,0.552051,-3.757811,1.357278,-0.065216,-23.977709,-58.452240
191.8977356,0.542474,-3.760205,1.371644,-0.051242,-24.037868,-58.369629
191.9180603,0.580783,-3.748234,1.354884,-0.066375,-23.802309,-58.363415
191.9383850,0.554446,-3.762599,1.383615,-0.038863,-23.978493,-59.229511
191.9587555,0.559234,-3.748234,1.378827,-0.043297,-23.926350,-57.441719
191.9791260,0.561628,-3.767388,1.354884,-0.067351,-23.939682,-60.190472
191.9994507,0.554446,-3.762599,1.378827,-0.043648,-23.977360,-59.229511
192.0197449,0.554446,-3.762599,1.374038,-0.048433,-23.976227,-59.229511
192.0400391,0.549657,-3.750628,1.366856,-0.055649,-23.980326,-57.335552
192.0603333,0.542474,-3.767388,1.371644,-0.051320,-24.049723,-59.413177
192.0806274,0.540080,-3.762599,1.376432,-0.046571,-24.056215,-58.609779
192.1009216,0.552051,-3.745839,1.371644,-0.050715,-23.959652,-56.781433
192.1212158,0.554446,-3.764994,1.371644,-0.050852,-23.979628,-59.567997
192.1414642,0.556840,-3.760205,1.364461,-0.057886,-23.956974,-58.993057
192.1617432,0.575994,-3.745839,1.364461,-0.056968,-23.826767,-57.851166
192.1820068,0.549657,-3.767388,1.357278,-0.065412,-24.006746,-59.713417
192.2022247,0.556840,-3.750628,1.364461,-0.057773,-23.940538,-57.662903
192.2224884,0.549657,-3.764994,1.374038,-0.048638,-24.006569,-59.370041
192.2427521,0.547263,-3.741051,1.376432,-0.046046,-23.977621,-55.886463
192.2629700,0.549657,-3.772177,1.374038,-0.048714,-24.017899,-60.403694
192.2831726,0.554446,-3.767388,1.381221,-0.041307,-23.985479,-59.907639
192.3033752,0.542474,-3.772177,1.376432,-0.046585,-24.058384,-60.115135
192.3235626,0.537686,-3.764994,1.374038,-0.049076,-24.072805,-58.853790
192.3437347,0.559234,-3.767388,1.364461,-0.057874,-23.955162,-60.097305
192.3638763,0.554446,-3.772177,1.378827,-0.043749,-23.992311,-60.590324
192.3840179,0.549657,-3.762599,1.374038,-0.048613,-24.002775,-59.027863
192.4041901,0.547263,-3.760205,1.362066,-0.060637,-24.009220,-58.582405
192.4243469,0.535291,-3.762599,1.374038,-0.049135,-24.081926,-58.393005
192.4445038,0.566417,-3.755416,1.357278,-0.064640,-23.894363,-58.731300
192.4646912,0.549657,-3.760205,1.393192,-0.029446,-24.003040,-58.686897
192.4848938,0.554446,-3.760205,1.369249,-0.053191,-23.971268,-58.892204
192.5050507,0.544868,-3.760205,1.376432,-0.046370,-24.025723,-58.476654
192.5252228,0.559234,-3.755416,1.369249,-0.052955,-23.936769,-58.428761
192.5453796,0.564023,-3.764994,1.369249,-0.052879,-23.925924,-59.950176
192.5655365,0.556840,-3.760205,1.386009,-0.036355,-23.961988,-58.993057
192.5857086,0.566417,-3.755416,1.376432,-0.045501,-23.898821,-58.731300
192.6058655,0.547263,-3.767388,1.362066,-0.060716,-24.021097,-59.614548
192.6260223,0.556840,-3.779359,1.350096,-0.072438,-23.982857,-61.708469
192.6461945,0.564023,-3.762599,1.366856,-0.055245,-23.921669,-59.618870
192.6663513,0.559234,-3.760205,1.352489,-0.069757,-23.940968,-59.092735
192.6864777,0.566417,-3.753022,1.371644,-0.050257,-23.893608,-58.406162
192.7066040,0.559234,-3.769782,1.364461,-0.057899,-23.958788,-60.434383
192.7267456,0.554446,-3.760205,1.369249,-0.053191,-23.971268,-58.892204
192.7468567,0.549657,-3.753022,1.362066,-0.060464,-23.983643,-57.671478
192.7669983,0.523320,-3.753022,1.369249,-0.054230,-24.129244,-56.386616
192.7871094,0.540080,-3.762599,1.381221,-0.041785,-24.057117,-58.609779
192.8072510,0.537686,-3.767388,1.371644,-0.051494,-24.076267,-59.206833
192.8273315,0.549657,-3.764994,1.374038,-0.048638,-24.006569,-59.370041
192.8474426,0.544868,-3.755416,1.362066,-0.060669,-24.014088,-57.791130
192.8675537,0.549657,-3.762599,1.374038,-0.048613,-24.002775,-59.027863
192.8876953,0.547263,-3.769782,1.354884,-0.067918,-24.023319,-59.961021
192.9078369,0.554446,-3.741051,1.364461,-0.057740,-23.935827,-56.237991
192.9279480,0.568811,-3.769782,1.378827,-0.043175,-23.908863,-60.793457
192.9480896,0.559234,-3.748234,1.376432,-0.045691,-23.925924,-57.441719
192.9682007,0.549657,-3.753022,1.369249,-0.053287,-23.985304,-57.671478
192.9883423,0.540080,-3.764994,1.386009,-0.037026,-24.062183,-58.959568
193.0084229,0.549657,-3.764994,1.378827,-0.043853,-24.007717,-59.370041
193.0285339,0.568811,-3.762599,1.347701,-0.074198,-23.890585,-59.806885
193.0486145,0.566417,-3.762599,1.366856,-0.055152,-23.908272,-59.713417
193.0686951,0.556840,-3.767388,1.359673,-0.062750,-23.967447,-60.003033
193.0887451,0.547263,-3.760205,1.354884,-0.067814,-24.007717,-58.582405
193.1088104,0.561628,-3.757811,1.371644,-0.050498,-23.928141,-58.860443
193.1288757,0.561628,-3.753022,1.378827,-0.043264,-23.921669,-58.202255
193.1489410,0.540080,-3.757811,1.362066,-0.060872,-24.044775,-57.914143
193.1689606,0.540080,-3.762599,1.359673,-0.063318,-24.052425,-58.609779
193.1890106,0.566417,-3.755416,1.376432,-0.045501,-23.898821,-58.731300
193.2090912,0.552051,-3.767388,1.376432,-0.046183,-23.997757,-59.811108
193.2291412,0.552051,-3.767388,1.374038,-0.048575,-23.997231,-59.811108
193.2492371,0.537686,-3.760205,1.366856,-0.056200,-24.063181,-58.151649
193.2693329,0.568811,-3.762599,1.362066,-0.059844,-23.893860,-59.806885
193.2894287,0.540080,-3.760205,1.371644,-0.051329,-24.050983,-58.261299
193.3095245,0.547263,-3.776965,1.378827,-0.044065,-24.039482,-61.007454
193.3296509,0.559234,-3.748234,1.374038,-0.048082,-23.925243,-57.441719
193.3497925,0.540080,-3.772177,1.369249,-0.053850,-24.070168,-60.016567
193.3699036,0.571205,-3.750628,1.386009,-0.035687,-23.866545,-58.284779
193.3900452,0.568811,-3.757811,1.378827,-0.043043,-23.890165,-59.154449
193.4101715,0.544868,-3.764994,1.366856,-0.055992,-24.031519,-59.167290
193.4302979,0.559234,-3.764994,1.366856,-0.055455,-23.951971,-59.761322
193.4504242,0.544868,-3.748234,1.374038,-0.048619,-24.003746,-56.772728
193.4705200,0.564023,-3.767388,1.374038,-0.048120,-23.930700,-60.282562
193.4906158,0.547263,-3.757811,1.381221,-0.041470,-24.009573,-58.240845
193.5107117,0.547263,-3.760205,1.362066,-0.060637,-24.009220,-58.582405
193.5308075,0.559234,-3.762599,1.362066,-0.060214,-23.946978,-59.426460
193.5509033,0.544868,-3.757811,1.369249,-0.053520,-24.020031,-58.133247
193.5709839,0.540080,-3.764994,1.388404,-0.034634,-24.062727,-58.959568
193.5910950,0.540080,-3.774571,1.362066,-0.061052,-24.072260,-60.371380
193.6111755,0.547263,-3.764994,1.362066,-0.060690,-24.017279,-59.269272
193.6312866,0.564023,-3.757811,1.352489,-0.069546,-23.910555,-58.959568
193.6513672,0.554446,-3.760205,1.347701,-0.074723,-23.966408,-58.892204
193.6714783,0.537686,-3.774571,1.381221,-0.041997,-24.089617,-60.273624
193.6915588,0.532897,-3.745839,1.393192,-0.029880,-24.068441,-55.832336
193.7116699,0.554446,-3.750628,1.376432,-0.045901,-23.956455,-57.555050
193.7317505,0.535291,-3.738657,1.364461,-0.058411,-24.034916,-54.933254
193.7518463,0.554446,-3.753022,1.388404,-0.033968,-23.963373,-57.887493
193.7719421,0.542474,-3.774571,1.395587,-0.027468,-24.066082,-60.467926
193.7920074,0.537686,-3.748234,1.381221,-0.041702,-24.044506,-56.420170
193.8121033,0.571205,-3.726685,1.362066,-0.059287,-23.816092,-55.141300
193.8321991,0.564023,-3.753022,1.374038,-0.047957,-23.907341,-58.304787
193.8522491,0.552051,-3.762599,1.359673,-0.062878,-23.986267,-59.129280
193.8723297,0.559234,-3.760205,1.364461,-0.057795,-23.943714,-59.092735
193.8923798,0.554446,-3.750628,1.364461,-0.057862,-23.953522,-57.555050
193.9124451,0.544868,-3.764994,1.381221,-0.041637,-24.034737,-59.167290
193.9324646,0.540080,-3.762599,1.397981,-0.025038,-24.060825,-58.609779
193.9525452,0.554446,-3.760205,1.371644,-0.050798,-23.971790,-58.892204
193.9725952,0.552051,-3.755416,1.364461,-0.058010,-23.975183,-58.115555
193.9926605,0.552051,-3.757811,1.383615,-0.038898,-23.983643,-58.452240
194.0127258,0.552051,-3.776965,1.374038,-0.048672,-24.011608,-61.188519
194.0328217,0.561628,-3.764994,1.374038,-0.048187,-23.940367,-59.856300
194.0529022,0.549657,-3.764994,1.381221,-0.041461,-24.008247,-59.370041
194.0730133,0.549657,-3.755416,1.369249,-0.053315,-23.989506,-58.008690
194.0930939,0.564023,-3.748234,1.381221,-0.040722,-23.900759,-57.654652
194.1132050,0.544868,-3.779359,1.374038,-0.048961,-24.055222,-61.268349
194.1332855,0.554446,-3.760205,1.369249,-0.053191,-23.971268,-58.892204
194.1534271,0.540080,-3.762599,1.362066,-0.060926,-24.052967,-58.609779
194.1735382,0.564023,-3.774571,1.364461,-0.057763,-23.939167,-61.286034
194.1936798,0.556840,-3.760205,1.342913,-0.079417,-23.952057,-58.993057
194.2138062,0.540080,-3.769782,1.359673,-0.063396,-24.064268,-59.662979
194.2339325,0.573600,-3.760205,1.371644,-0.050059,-23.865797,-59.667286
194.2540588,0.549657,-3.760205,1.374038,-0.048586,-23.998814,-58.686897
194.2741852,0.566417,-3.745839,1.371644,-0.050168,-23.881123,-57.437653
194.2943115,0.559234,-3.741051,1.369249,-0.052774,-23.910894,-56.465744
194.3144531,0.566417,-3.755416,1.362066,-0.059855,-23.895540,-58.731300
194.3345795,0.559234,-3.755416,1.364461,-0.057739,-23.935658,-58.428761
194.3547058,0.552051,-3.755416,1.374038,-0.048441,-23.977360,-58.115555
194.3748322,0.561628,-3.757811,1.376432,-0.045713,-23.929249,-58.860443
194.3949890,0.537686,-3.753022,1.364461,-0.058509,-24.049812,-57.108582
194.4151306,0.561628,-3.757811,1.354884,-0.067245,-23.924221,-58.860443
194.4352417,0.540080,-3.762599,1.376432,-0.046571,-24.056215,-58.609779
194.4553833,0.566417,-3.762599,1.383615,-0.038406,-23.912249,-59.713417
194.4755096,0.561628,-3.767388,1.376432,-0.045820,-23.944658,-60.190472
194.4956360,0.535291,-3.753022,1.376432,-0.046632,-24.065536,-56.991898
194.5157623,0.554446,-3.745839,1.371644,-0.050626,-23.946634,-56.893951
194.5359192,0.554446,-3.760205,1.369249,-0.053191,-23.971268,-58.892204
194.5560608,0.556840,-3.745839,1.359673,-0.062497,-23.930700,-57.005180
194.5762177,0.537686,-3.753022,1.374038,-0.048939,-24.051884,-57.108582
194.5963898,0.554446,-3.757811,1.376432,-0.045986,-23.968836,-58.556084
194.6165314,0.547263,-3.755416,1.388404,-0.034264,-24.006922,-57.900555
194.6366730,0.530503,-3.776965,1.386009,-0.037491,-24.134296,-60.337303
194.6567841,0.554446,-3.745839,1.364461,-0.057803,-23.944916,-56.893951
194.6769257,0.554446,-3.772177,1.364461,-0.058105,-23.989069,-60.590324
194.6970520,0.537686,-3.753022,1.378827,-0.044152,-24.052786,-57.108582
194.7171783,0.554446,-3.736262,1.371644,-0.050498,-23.928141,-55.587288
194.7373199,0.530503,-3.767388,1.378827,-0.044571,-24.117500,-58.887589
194.7574005,0.564023,-3.767388,1.359673,-0.062474,-23.927458,-60.282562
194.7775116,0.554446,-3.755416,1.393192,-0.029211,-23.968489,-58.221176
194.7975922,0.540080,-3.760205,1.359673,-0.063292,-24.048372,-58.261299
194.8177032,0.554446,-3.757811,1.357278,-0.065126,-23.964586,-58.556084
194.8377838,0.554446,-3.760205,1.376432,-0.046014,-23.972919,-58.892204
194.8578949,0.554446,-3.764994,1.366856,-0.055636,-23.978493,-59.567997
194.8779755,0.564023,-3.762599,1.381221,-0.040892,-23.924988,-59.618870
194.8980713,0.549657,-3.779359,1.383615,-0.039213,-24.030537,-61.447620
194.9181671,0.540080,-3.762599,1.364461,-0.058534,-24.053598,-58.609779
194.9382629,0.554446,-3.760205,1.374038,-0.048407,-23.972311,-58.892204
194.9583893,0.547263,-3.769782,1.376432,-0.046386,-24.028130,-59.961021
194.9785309,0.559234,-3.769782,1.369249,-0.053114,-23.959911,-60.434383
194.9986115,0.547263,-3.738657,1.364461,-0.057976,-23.970139,-55.555527
195.0187073,0.556840,-3.743445,1.383615,-0.038542,-23.931725,-56.678207
195.0388031,0.556840,-3.753022,1.381221,-0.041055,-23.948526,-57.993629
195.0588989,0.554446,-3.753022,1.364461,-0.057892,-23.957838,-57.887493
195.0789948,0.561628,-3.757811,1.383615,-0.038536,-23.930870,-58.860443
195.0990906,0.544868,-3.755416,1.374038,-0.048707,-24.016834,-57.791130
195.1191864,0.549657,-3.757811,1.357278,-0.065306,-23.990997,-58.347168
195.1392517,0.564023,-3.760205,1.374038,-0.048042,-23.919458,-59.288666
195.1593018,0.561628,-3.767388,1.381221,-0.041036,-23.945774,-60.190472
195.1793365,0.556840,-3.762599,1.376432,-0.045950,-23.963547,-59.328568
195.1993561,0.556840,-3.769782,1.378827,-0.043634,-23.975357,-60.341953
195.2193909,0.556840,-3.760205,1.352489,-0.069848,-23.954212,-58.993057
195.2394257,0.554446,-3.753022,1.378827,-0.043537,-23.961123,-57.887493
195.2594452,0.561628,-3.764994,1.371644,-0.050579,-23.939854,-59.856300
195.2794800,0.552051,-3.757811,1.374038,-0.048469,-23.981461,-58.452240
195.2994995,0.552051,-3.748234,1.371644,-0.050745,-23.963980,-57.113041
195.3195343,0.549657,-3.762599,1.374038,-0.048613,-24.002775,-59.027863
195.3395691,0.537686,-3.736262,1.354884,-0.067862,-24.014885,-54.724442
195.3596039,0.552051,-3.757811,1.383615,-0.038898,-23.983643,-58.452240
195.3796234,0.549657,-3.767388,1.364461,-0.058234,-24.008425,-59.713417
195.3996429,0.540080,-3.748234,1.378827,-0.044007,-24.030895,-56.539089
195.4197083,0.554446,-3.757811,1.366856,-0.055555,-23.966667,-58.556084
195.4397736,0.566417,-3.776965,1.388404,-0.033770,-23.934546,-61.706337
195.4598389,0.552051,-3.753022,1.362066,-0.060374,-23.970400,-57.780117
195.4798889,0.556840,-3.757811,1.374038,-0.048288,-23.955074,-58.658718
195.5000000,0.552051,-3.755416,1.371644,-0.050833,-23.976837,-58.115555
195.5200806,0.556840,-3.769782,1.383615,-0.038850,-23.976490,-60.341953
195.5401764,0.549657,-3.757811,1.359673,-0.062913,-23.991522,-58.347168
195.5602417,0.549657,-3.764994,1.397981,-0.024714,-24.011961,-59.370041
195.5803070,0.564023,-3.760205,1.378827,-0.043257,-23.920563,-59.288666
195.6003876,0.549657,-3.755416,1.371644,-0.050922,-23.990032,-58.008690
195.6204987,0.544868,-3.774571,1.388404,-0.034558,-24.051254,-60.563293
195.6405792,0.549657,-3.762599,1.366856,-0.055789,-24.001102,-59.027863
195.6606903,0.554446,-3.745839,1.364461,-0.057803,-23.944916,-56.893951
195.6807709,0.544868,-3.767388,1.362066,-0.060803,-24.034290,-59.514473
195.7008820,0.549657,-3.784148,1.378827,-0.044043,-24.036167,-62.149010
195.7209625,0.547263,-3.760205,1.366856,-0.055851,-24.010368,-58.582405
195.7410736,0.544868,-3.774571,1.378827,-0.044128,-24.049183,-60.563293
195.7611542,0.532897,-3.755416,1.400375,-0.022819,-24.088058,-57.223862
195.7812653,0.547263,-3.762599,1.376432,-0.046309,-24.016569,-58.925217
195.8013458,0.537686,-3.753022,1.388404,-0.034583,-24.055042,-57.108582
195.8214417,0.554446,-3.767388,1.362066,-0.060448,-23.981197,-59.907639
195.8415375,0.556840,-3.762599,1.390798,-0.031596,-23.966841,-59.328568
195.8616333,0.542474,-3.762599,1.378827,-0.044090,-24.043428,-58.716202
195.8817291,0.549657,-3.750628,1.381221,-0.041295,-23.983643,-57.335552
195.9018250,0.547263,-3.753022,1.386009,-0.036628,-24.002159,-57.561554
195.9219208,0.547263,-3.769782,1.388404,-0.034423,-24.030806,-59.961021
195.9420166,0.554446,-3.762599,1.378827,-0.043648,-23.977360,-59.229511
195.9620972,0.549657,-3.760205,1.366856,-0.055762,-23.997143,-58.686897
195.9822083,0.554446,-3.781754,1.369249,-0.053412,-24.003922,-61.968765
196.0022888,0.552051,-3.745839,1.393192,-0.029183,-23.964500,-56.781433
196.0223999,0.552051,-3.760205,1.369249,-0.053281,-23.984430,-58.790154
196.0424805,0.552051,-3.779359,1.383615,-0.039124,-24.017189,-61.535625
196.0625916,0.537686,-3.755416,1.354884,-0.068108,-24.052065,-57.454895
196.0827179,0.542474,-3.767388,1.376432,-0.046535,-24.050804,-59.413177
196.1028137,0.564023,-3.757811,1.357278,-0.064761,-23.911655,-58.959568
196.1229095,0.559234,-3.757811,1.371644,-0.050590,-23.941311,-58.760166
196.1430054,0.559234,-3.772177,1.383615,-0.038783,-23.966755,-60.772549
196.1631012,0.559234,-3.760205,1.369249,-0.053010,-23.944830,-59.092735
196.1831970,0.554446,-3.755416,1.378827,-0.043566,-23.965366,-58.221176
196.2032928,0.544868,-3.755416,1.376432,-0.046314,-24.017456,-57.791130
196.2233734,0.568811,-3.760205,1.371644,-0.050248,-23.892431,-59.480129
196.2434845,0.559234,-3.760205,1.378827,-0.043440,-23.946978,-59.092735
196.2635651,0.549657,-3.748234,1.378827,-0.043657,-23.978756,-57.000927
196.2836761,0.552051,-3.764994,1.362066,-0.060512,-23.990646,-59.469604
196.3037567,0.547263,-3.760205,1.374038,-0.048674,-24.011873,-58.582405
196.3238678,0.547263,-3.760205,1.383615,-0.039104,-24.014088,-58.582405
196.3439484,0.542474,-3.760205,1.359673,-0.063205,-24.035183,-58.369629
196.3640594,0.556840,-3.748234,1.359673,-0.062528,-23.935143,-57.333416
196.3841400,0.535291,-3.753022,1.374038,-0.049025,-24.064903,-56.991898
196.4042358,0.568811,-3.760205,1.381221,-0.040679,-23.894615,-59.480129
196.4243622,0.556840,-3.757811,1.364461,-0.057858,-23.953005,-58.658718
196.4445343,0.552051,-3.769782,1.371644,-0.050992,-24.000397,-60.153770
196.4646912,0.564023,-3.767388,1.376432,-0.045728,-23.931297,-60.282562
